,cpu_price,storage_price,intra_dc_bw_price,inter_region_bw_price,total_cost,task_count,data_size,task_size,response_time_slo,availability_slo,inter_region_bw_capacity,inter_region_bw_delay,intra_region_bw_capacity,intra_region_bw_delay,intra_dc_bw_capacity,intra_dc_bw_delay,provider_id
1880,0.02,0.006,0.001,0.0015,0.0,1000.0,326.6370386242974,402.2079880067846,183.13063214856663,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,1.0
1881,0.02,0.006,0.001,0.0015,0.0,7000.0,704.7905984928966,362.8742851316106,169.85006798794964,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,1.0
1882,0.02,0.006,0.001,0.0015,0.0,2000.0,948.5692474106163,480.33708009102173,185.44148497063614,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,1.0
1883,0.02,0.006,0.001,0.0015,0.0,2000.0,504.5425449758992,952.1024402493176,177.00531130259128,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,1.0
1884,0.02,0.006,0.001,0.0015,0.0,5000.0,771.3058466078633,634.4577826576253,176.14883157855417,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,1.0
1885,0.02,0.006,0.001,0.0015,0.0,10000.0,762.504761084605,310.4817245884953,198.10644687372735,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,1.0
1886,0.02,0.006,0.001,0.0015,0.0,5000.0,884.8518051563128,967.6024497946875,193.83261022267823,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,1.0
1887,0.02,0.006,0.001,0.0015,0.0,5000.0,716.5162409695747,230.4746480008661,173.09690261814998,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,1.0
1888,0.02,0.006,0.001,0.0015,0.0,2000.0,370.40081840480383,599.6073795393227,178.2261138944501,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,1.0
1889,0.02,0.006,0.001,0.0015,0.0,5000.0,951.683070208591,641.8601241002943,184.5352197621789,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,1.0
1890,0.02,0.006,0.001,0.0015,0.0,3000.0,613.2380023033976,902.0498196817292,173.78510614154553,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,1.0
1891,0.02,0.006,0.001,0.0015,0.0,1000.0,378.57071803826,482.1637275565749,172.8046489411398,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,1.0
1892,0.02,0.006,0.001,0.0015,0.0,1000.0,524.6449396646732,629.089944450081,189.75163400071003,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,1.0
1893,0.02,0.006,0.001,0.0015,0.0,5000.0,835.5161797554176,236.49451225534898,187.32629121510084,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,1.0
1894,0.02,0.006,0.001,0.0015,0.0,1000.0,645.750529619688,922.2878585853349,179.10086920835948,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,1.0
1895,0.02,0.006,0.001,0.0015,0.0,2000.0,488.8440285752365,775.689962435388,168.66186203875984,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,1.0
1896,0.02,0.006,0.001,0.0015,0.0,1000.0,632.4973598421541,329.33381634130967,197.12575145280616,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,1.0
1897,0.02,0.006,0.001,0.0015,0.0,1000.0,895.7120423466639,653.2070547379915,179.34333595250766,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,1.0
1898,0.02,0.006,0.001,0.0015,0.0,7000.0,665.6684587001231,926.2436855663117,174.06938985627343,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,1.0
1899,0.02,0.006,0.001,0.0015,0.0,7000.0,807.797116921003,902.5668242012335,191.73918046671224,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,1.0
1900,0.02,0.006,0.001,0.0015,0.0,2000.0,678.458799094858,384.8107633077613,167.39618610357556,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,1.0
1901,0.02,0.006,0.001,0.0015,0.0,5000.0,465.64667492159947,842.4540491015085,184.86723690048566,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,1.0
1902,0.02,0.006,0.001,0.0015,0.0,1000.0,328.4357871420739,445.0529829044326,185.22334565258524,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,1.0
1903,0.02,0.006,0.001,0.0015,0.0,3000.0,888.8532533416056,401.6174732210428,172.46205885209264,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,1.0
1904,0.02,0.006,0.001,0.0015,0.0,1000.0,975.0774311204425,783.5199351967174,165.97298528562828,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,1.0
1905,0.02,0.006,0.001,0.0015,0.0,3000.0,468.31847695700003,397.12075731426637,179.7881105363642,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,1.0
1906,0.02,0.006,0.001,0.0015,0.0,1000.0,538.3044270039917,397.33413367227985,183.87405091664482,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,1.0
1907,0.02,0.006,0.001,0.0015,0.0,5000.0,916.608961129902,690.6672625209588,195.12626279226006,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,1.0
1908,0.02,0.006,0.001,0.0015,0.0,3000.0,852.0742719296192,469.7419545225424,181.43120795171546,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,1.0
1909,0.02,0.006,0.001,0.0015,0.0,7000.0,900.1118508800627,696.8893687332818,202.01348693865242,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,1.0
1910,0.02,0.006,0.001,0.0015,0.0,10000.0,595.6408159731064,392.709999545449,179.92098765527382,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,1.0
1911,0.02,0.006,0.001,0.0015,0.0,5000.0,477.7896402191333,405.23890897732366,188.08255295191168,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,1.0
1912,0.02,0.006,0.001,0.0015,0.0,2000.0,612.984787179123,671.3446665975257,210.16906794116534,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,1.0
1913,0.02,0.006,0.001,0.0015,0.0,1000.0,775.4873612201188,818.5000624242851,169.36793939440494,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,1.0
1914,0.02,0.006,0.001,0.0015,0.0,5000.0,460.73979558782213,783.440432211958,178.31157416114908,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,1.0
1915,0.02,0.006,0.001,0.0015,0.0,5000.0,465.21598066878823,876.0907744574304,170.86632058439986,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,1.0
1916,0.02,0.006,0.001,0.0015,0.0,1000.0,771.9464033432449,227.4603657386109,186.51451365574968,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,1.0
1917,0.02,0.006,0.001,0.0015,0.0,10000.0,957.8910208509901,287.02012536625875,152.02474233828633,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,1.0
1918,0.02,0.006,0.001,0.0015,0.0,7000.0,785.7652583820716,616.998168214951,177.12944707516652,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,1.0
1919,0.02,0.006,0.001,0.0015,0.0,10000.0,911.5569577319528,627.8526584215496,173.67399679611077,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,1.0
1920,0.02,0.006,0.001,0.0015,0.0,5000.0,640.5172934980495,515.74393473194,173.74876357142534,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,1.0
1921,0.02,0.006,0.001,0.0015,0.0,5000.0,728.0798073916258,299.2304200785979,175.3324561264581,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,1.0
1922,0.02,0.006,0.001,0.0015,0.0,1000.0,628.7986101951052,321.6277584389684,178.7068956042123,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,1.0
1923,0.02,0.006,0.001,0.0015,0.0,3000.0,708.6059500419901,391.78707291980174,192.5222328645537,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,1.0
1924,0.02,0.006,0.001,0.0015,0.0,5000.0,971.5768400475771,842.3621554082355,169.6561382162606,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,1.0
1925,0.02,0.006,0.001,0.0015,0.0,10000.0,909.9247264366816,496.2781579663512,191.8063974305006,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,1.0
1926,0.02,0.006,0.001,0.0015,0.0,2000.0,603.4060072565167,499.6332913053736,163.44519447580885,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,1.0
1927,0.02,0.006,0.001,0.0015,0.0,3000.0,854.0080634137313,252.58062616157497,185.83790909899187,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,1.0
1928,0.02,0.006,0.001,0.0015,0.0,1000.0,441.12756855453847,349.41457010441655,176.96467285115816,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,1.0
1929,0.02,0.006,0.001,0.0015,0.0,10000.0,700.2076289301756,296.8641448434753,204.81179713824002,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,1.0
1930,0.02,0.006,0.001,0.0015,0.0,10000.0,341.52308227515203,560.7389519810847,173.7978064329688,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,1.0
1931,0.02,0.006,0.001,0.0015,0.0,1000.0,795.9638760450547,238.34927388894363,192.86719090978113,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,1.0
1932,0.02,0.006,0.001,0.0015,0.0,7000.0,323.6297739402553,591.6494147126837,172.65959777781757,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,1.0
1933,0.02,0.006,0.001,0.0015,0.0,3000.0,578.3570837006182,364.04769915733254,174.21913702935038,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,1.0
1934,0.02,0.006,0.001,0.0015,0.0,10000.0,747.048552809909,797.8465232312165,194.46162860296303,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,1.0
1935,0.02,0.006,0.001,0.0015,0.0,10000.0,712.3029720571643,418.00984968534726,179.915372208497,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,1.0
1936,0.02,0.006,0.001,0.0015,0.0,7000.0,400.12540861155594,324.9864901718114,179.27671126489008,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,1.0
1937,0.02,0.006,0.001,0.0015,0.0,3000.0,569.0618923912454,518.8284098155927,186.22480463691102,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,1.0
1938,0.02,0.006,0.001,0.0015,0.0,2000.0,303.41308596808295,961.9292989959249,178.35535944952443,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,1.0
1939,0.02,0.006,0.001,0.0015,0.0,5000.0,371.3637105623911,858.3147533032635,175.25335558501894,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,1.0
1940,0.02,0.006,0.001,0.0015,0.0,10000.0,464.15034831698193,416.6680352911136,177.74677176945144,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,1.0
1941,0.02,0.006,0.001,0.0015,0.0,5000.0,779.058558863824,206.6717355845136,194.21577850943032,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,1.0
1942,0.02,0.006,0.001,0.0015,0.0,1000.0,541.3462589143238,648.2354797779283,177.61498686001588,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,1.0
1943,0.02,0.006,0.001,0.0015,0.0,2000.0,565.0299225096019,265.7325151348421,177.78639683119002,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,1.0
1944,0.02,0.006,0.001,0.0015,0.0,1000.0,337.53813123406775,200.5509971109058,168.39761926379467,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,1.0
1945,0.02,0.006,0.001,0.0015,0.0,2000.0,659.9740408751288,526.4801949953724,182.62534234756072,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,1.0
1946,0.02,0.006,0.001,0.0015,0.0,7000.0,781.3948425858987,336.66365860851306,180.0382271159967,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,1.0
1947,0.02,0.006,0.001,0.0015,0.0,7000.0,396.71359329124385,782.6673590240068,175.31162549122487,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,1.0
1948,0.02,0.006,0.001,0.0015,0.0,2000.0,812.2797907247034,446.2040003044955,190.90175716111364,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,1.0
1949,0.02,0.006,0.001,0.0015,0.0,7000.0,640.7483583763388,539.7945287972025,214.11674553995226,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,1.0
1950,0.02,0.006,0.001,0.0015,0.0,2000.0,839.4158823645799,292.7558792910427,172.57266465906918,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,1.0
1951,0.02,0.006,0.001,0.0015,0.0,1000.0,838.4156039736345,538.9603847700143,199.5913977237148,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,1.0
1952,0.02,0.006,0.001,0.0015,0.0,3000.0,502.5495765470267,418.68676737693204,168.90866752570136,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,1.0
1953,0.02,0.006,0.001,0.0015,0.0,3000.0,847.6250952287077,432.57613173680306,172.44320563761232,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,1.0
1954,0.02,0.006,0.001,0.0015,0.0,3000.0,968.2532309886531,823.0543782695984,171.62407700127795,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,1.0
1955,0.02,0.006,0.001,0.0015,0.0,2000.0,822.4146674996821,850.126889178714,186.2762313601984,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,1.0
1956,0.02,0.006,0.001,0.0015,0.0,7000.0,914.8262369248454,352.83940541318566,173.83881061081792,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,1.0
1957,0.02,0.006,0.001,0.0015,0.0,2000.0,483.6625932236216,235.5312228579259,180.20007258372397,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,1.0
1958,0.02,0.006,0.001,0.0015,0.0,1000.0,714.5550175442602,774.4995029897141,171.84753710122217,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,1.0
1959,0.02,0.006,0.001,0.0015,0.0,1000.0,775.8485596692565,781.8614762073478,181.36174206161692,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,1.0
1960,0.02,0.006,0.001,0.0015,0.0,3000.0,906.9642654606148,364.7292387878972,171.74474600748766,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,1.0
1961,0.02,0.006,0.001,0.0015,0.0,5000.0,958.6198245533988,519.7292746711755,176.1778089359818,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,1.0
1962,0.02,0.006,0.001,0.0015,0.0,5000.0,406.61606224141684,399.256431132593,181.39815568914884,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,1.0
1963,0.02,0.006,0.001,0.0015,0.0,3000.0,559.135210449688,336.67898339336,170.8256478094932,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,1.0
1964,0.02,0.006,0.001,0.0015,0.0,10000.0,508.4044235691447,229.27012482070398,186.69679198253772,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,1.0
1965,0.02,0.006,0.001,0.0015,0.0,2000.0,708.9437738227882,868.190886188999,192.21675833266642,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,1.0
1966,0.02,0.006,0.001,0.0015,0.0,1000.0,741.430486062435,896.7051904213266,187.44606575676346,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,1.0
1967,0.02,0.006,0.001,0.0015,0.0,3000.0,960.2269023161024,420.5058564248879,168.1553478960476,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,1.0
1968,0.02,0.006,0.001,0.0015,0.0,1000.0,803.4926025001249,516.1142219431681,186.80811719593413,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,1.0
1969,0.02,0.006,0.001,0.0015,0.0,5000.0,405.0991786002763,892.0507758963653,174.0161140352081,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,1.0
1970,0.02,0.006,0.001,0.0015,0.0,7000.0,440.6817078173233,358.8792602910966,176.59104457867778,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,1.0
1971,0.02,0.006,0.001,0.0015,0.0,5000.0,628.9407088121814,694.5288014054048,173.73092364883126,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,1.0
1972,0.02,0.006,0.001,0.0015,0.0,2000.0,566.6464581527991,462.5016527708073,190.3347511308245,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,1.0
1973,0.02,0.006,0.001,0.0015,0.0,5000.0,912.1022427020048,847.9611983641943,180.35739111118207,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,1.0
1974,0.02,0.006,0.001,0.0015,0.0,10000.0,844.1575624904218,588.3432225034201,188.85655497320838,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,1.0
1975,0.02,0.006,0.001,0.0015,0.0,10000.0,940.1617649818401,363.13299763823966,186.85279296674636,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,1.0
1976,0.02,0.006,0.001,0.0015,0.0,10000.0,842.5513902558206,469.7939178744679,182.76111758726233,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,1.0
1977,0.02,0.006,0.001,0.0015,0.0,5000.0,721.3736016953126,538.0592112416737,166.8065729216135,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,1.0
1978,0.02,0.006,0.001,0.0015,0.0,10000.0,408.28403214159994,816.0421478384654,181.0403683869475,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,1.0
1979,0.02,0.006,0.001,0.0015,0.0,5000.0,839.2155110737128,634.299219752516,172.50906923276762,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,1.0
1980,0.02,0.006,0.001,0.0015,0.0,1000.0,898.2251974868367,382.4033510616457,158.71222248930914,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,1.0
1981,0.02,0.006,0.001,0.0015,0.0,5000.0,744.196237550078,443.0663496095679,170.86015103509868,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,1.0
1982,0.02,0.006,0.001,0.0015,0.0,5000.0,915.5076012245912,348.13402242674874,191.32192838171116,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,1.0
1983,0.02,0.006,0.001,0.0015,0.0,7000.0,712.791078592727,698.4232449165489,186.92759695996057,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,1.0
1984,0.02,0.006,0.001,0.0015,0.0,3000.0,801.68005570796,426.53808860167385,179.50843208499884,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,1.0
1985,0.02,0.006,0.001,0.0015,0.0,1000.0,711.302655224383,465.4818810501471,184.17913226657515,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,1.0
1986,0.02,0.006,0.001,0.0015,0.0,3000.0,509.7370937963701,515.6718673653672,178.9067906397417,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,1.0
1987,0.02,0.006,0.001,0.0015,0.0,7000.0,314.15664887483206,820.1115244671965,172.81671405400542,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,1.0
1988,0.02,0.006,0.001,0.0015,0.0,3000.0,898.3860084848177,893.1302313554908,189.7144109236507,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,1.0
1989,0.02,0.006,0.001,0.0015,0.0,10000.0,467.2561226380419,554.4526319767974,176.2783376038123,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,1.0
1990,0.02,0.006,0.001,0.0015,0.0,3000.0,770.8393493130222,254.49686529434416,180.86738775985447,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,1.0
1991,0.02,0.006,0.001,0.0015,0.0,2000.0,486.1450023005362,345.4440761020917,183.26991342788557,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,1.0
1992,0.02,0.006,0.001,0.0015,0.0,7000.0,900.6427736582175,222.75170856934983,172.51150517167142,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,1.0
1993,0.02,0.006,0.001,0.0015,0.0,5000.0,364.5684883744662,742.5414570000023,165.4068367124443,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,1.0
1994,0.02,0.006,0.001,0.0015,0.0,3000.0,961.2550525238718,713.4694324638607,180.10022233401486,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,1.0
1995,0.02,0.006,0.001,0.0015,0.0,10000.0,652.3367365912354,847.8869188545923,169.2492653893153,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,1.0
1996,0.02,0.006,0.001,0.0015,0.0,3000.0,964.4375377435027,836.5169599568137,174.37132736658538,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,1.0
1997,0.02,0.006,0.001,0.0015,0.0,1000.0,368.6254041951859,761.9462348270552,172.5094455571437,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,1.0
1998,0.02,0.006,0.001,0.0015,0.0,2000.0,833.2266660023968,967.230041308799,178.5340717507408,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,1.0
1999,0.02,0.006,0.001,0.0015,0.0,1000.0,485.6868822916498,891.4383545438995,177.3611594553152,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,1.0
2000,0.02,0.006,0.001,0.0015,0.0,1000.0,371.26981265983426,949.4658974890029,188.3000186576517,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,1.0
2001,0.02,0.006,0.001,0.0015,0.0,10000.0,390.21754966762825,470.4200473611026,175.3266339638787,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,1.0
2002,0.02,0.006,0.001,0.0015,0.0,10000.0,811.9509423700963,811.3992068769714,198.99593536382636,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,1.0
2003,0.02,0.006,0.001,0.0015,0.0,7000.0,414.70400932439225,472.4757007818809,178.08724827814717,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,1.0
2004,0.02,0.006,0.001,0.0015,0.0,1000.0,386.2516698896202,365.61685168847043,188.97068593653682,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,1.0
2005,0.02,0.006,0.001,0.0015,0.0,5000.0,508.49269736062405,210.11844683019163,193.1559061738118,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,1.0
2006,0.02,0.006,0.001,0.0015,0.0,3000.0,437.0988137238743,595.4948038131655,167.1198161307082,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,1.0
2007,0.02,0.006,0.001,0.0015,0.0,7000.0,662.4907906088185,675.7644414003378,182.3381926934256,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,1.0
2008,0.02,0.006,0.001,0.0015,0.0,10000.0,784.5010523704957,329.18184070514667,188.6978162401244,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,1.0
2009,0.02,0.006,0.001,0.0015,0.0,2000.0,649.7796558833275,457.6178403574848,168.19258394437887,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,1.0
2010,0.02,0.006,0.001,0.0015,0.0,2000.0,567.5333785154155,813.8392039745885,162.27593755671083,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,1.0
2011,0.02,0.006,0.001,0.0015,0.0,3000.0,517.9445460970735,754.6170010105837,201.87398060745858,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,1.0
2012,0.02,0.006,0.001,0.0015,0.0,10000.0,428.3798123597917,534.6511516498744,178.24346376698398,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,1.0
2013,0.02,0.006,0.001,0.0015,0.0,2000.0,494.565701513715,851.7080445929893,179.1609122310162,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,1.0
2014,0.02,0.006,0.001,0.0015,0.0,5000.0,381.37883714206805,949.0487688333418,188.09571607480302,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,1.0
2015,0.02,0.006,0.001,0.0015,0.0,5000.0,619.237517130186,814.8505608868661,187.61251129987826,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,1.0
2016,0.02,0.006,0.001,0.0015,0.0,7000.0,989.0261364141362,987.1610970816491,186.90548550837914,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,1.0
2017,0.02,0.006,0.001,0.0015,0.0,7000.0,955.3145493615599,781.2713128701629,175.9520482724256,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,1.0
2018,0.02,0.006,0.001,0.0015,0.0,2000.0,796.2650888613731,604.2051447199436,178.34063282348086,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,1.0
2019,0.02,0.006,0.001,0.0015,0.0,2000.0,515.4636281057101,433.0537088434337,175.51498768613243,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,1.0
2020,0.02,0.006,0.001,0.0015,0.0,3000.0,722.1415820218025,935.6123903885928,179.87113113182104,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,1.0
2021,0.02,0.006,0.001,0.0015,0.0,1000.0,951.2619747071872,480.56344816612705,176.7210404643035,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,1.0
2022,0.02,0.006,0.001,0.0015,0.0,1000.0,908.1908501161199,352.78737531987406,177.90508210006078,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,1.0
2023,0.02,0.006,0.001,0.0015,0.0,7000.0,576.7493450814709,750.5581630596672,177.16044068571154,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,1.0
2024,0.02,0.006,0.001,0.0015,0.0,3000.0,581.78661039591,799.007657913752,174.69596876642166,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,1.0
2025,0.02,0.006,0.001,0.0015,0.0,5000.0,369.86565915689766,728.3194676193267,197.6131245831829,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,1.0
2026,0.02,0.006,0.001,0.0015,0.0,7000.0,368.86405129933013,738.9297693732918,170.86919343688,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,1.0
2027,0.02,0.006,0.001,0.0015,0.0,1000.0,667.4732902705757,337.3868261827141,193.6632795327239,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,1.0
2028,0.02,0.006,0.001,0.0015,0.0,7000.0,975.5857309546437,412.5440996586518,188.41041514161103,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,1.0
2029,0.02,0.006,0.001,0.0015,0.0,5000.0,558.9322789109592,598.7572978968286,167.57714478550793,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,1.0
2030,0.02,0.006,0.001,0.0015,0.0,1000.0,567.6853635975999,396.92336211317735,177.9739707213431,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,1.0
2031,0.02,0.006,0.001,0.0015,0.0,5000.0,861.2112521346162,404.65389316887206,176.98151008065346,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,1.0
2032,0.02,0.006,0.001,0.0015,0.0,3000.0,684.5549723786457,572.099707125707,183.23930506061842,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,1.0
2033,0.02,0.006,0.001,0.0015,0.0,10000.0,355.60624913503034,599.2233133077102,177.266846166492,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,1.0
2034,0.02,0.006,0.001,0.0015,0.0,2000.0,525.1319832075047,351.6343524459046,179.2181903859913,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,1.0
2035,0.02,0.006,0.001,0.0015,0.0,2000.0,954.4555494531027,952.8685875053466,200.12270160718566,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,1.0
2036,0.02,0.006,0.001,0.0015,0.0,10000.0,535.975638903468,297.0455210697379,198.8465179012072,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,1.0
2037,0.02,0.006,0.001,0.0015,0.0,7000.0,468.91104238681066,879.223910618849,176.8027580205192,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,1.0
2038,0.02,0.006,0.001,0.0015,0.0,5000.0,997.7959787577558,204.2799658507306,177.45972617701335,0.95,500.0,150.0,1000.0,50.0,8000.0,10.0,1.0
